33,1,"[39.64480725, -82.81610913888889]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0010.JPG,96,68,113,83,[],[],[],[],"[Latitude=39.64480725, Longitude=-82.81610913888889, BrightnessTotal=0.635491389279069, exposureTime=0.002655, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6401450303921569, SaturationTotalGreen=0.6514209098039216, SaturationTotalBlue=0.4177260467320261, time=0.6139236111111112, GreenIndex=62.494944, LAI=0.04984, Utility=506.18446391848204]"
33,2,"[39.64416133333333, -82.81424380555555]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0088.JPG,69,[],32,[],[],[],[],[],"[Latitude=39.64416133333333, Longitude=-82.81424380555555, BrightnessTotal=0.6432726884169481, exposureTime=0.002059, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6779518545751634, SaturationTotalGreen=0.6495875192810457, SaturationTotalBlue=0.410425795751634, time=0.6226851851851852, GreenIndex=53.784768, LAI=0.008112, Utility=435.65572534033316]"
33,3,"[39.64437627777778, -82.81464933333334]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0047.JPG,91,97,6,112,[],[],[],[],"[Latitude=39.64437627777778, Longitude=-82.81464933333334, BrightnessTotal=0.633087597838611, exposureTime=0.002396, xResolution=4000, yResolution=3000, SaturationTotalRed=0.641839472875817, SaturationTotalGreen=0.6479467473856209, SaturationTotalBlue=0.4096640330065359, time=0.6179398148148149, GreenIndex=62.36199466666667, LAI=0.06386666666666667, Utility=505.10716261876235]"
33,4,"[39.64416269444445, -82.81527872222222]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0083.JPG,119,56,57,[],[],[],[],[],"[Latitude=39.64416269444445, Longitude=-82.81527872222222, BrightnessTotal=0.6455094256927811, exposureTime=0.001788, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6806335617647058, SaturationTotalGreen=0.654629639869281, SaturationTotalBlue=0.362084439869281, time=0.6221296296296296, GreenIndex=68.04861333333334, LAI=0.005130666666666667, Utility=551.1522641025045]"
33,5,"[39.64555663888889, -82.81726058333334]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0098.JPG,100,12,[],25,[],[],[],[],"[Latitude=39.64555663888889, Longitude=-82.81726058333334, BrightnessTotal=0.6585724898163658, exposureTime=0.003675, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6783500575163398, SaturationTotalGreen=0.6711302967320262, SaturationTotalBlue=0.4127042035947712, time=0.6287268518518518, GreenIndex=64.045936, LAI=0.00384, Utility=518.7416952630789]"
33,6,"[39.644703138888886, -82.81475852777777]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0112.JPG,130,[],18,91,[],[],[],[],"[Latitude=39.644703138888886, Longitude=-82.81475852777777, BrightnessTotal=0.6664642668185051, exposureTime=0.002655, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6821147045751633, SaturationTotalGreen=0.6784921245098039, SaturationTotalBlue=0.45275456895424837, time=0.6311574074074074, GreenIndex=56.596336, LAI=0.022368, Utility=458.42125996801894]"
33,7,"[39.64438138888889, -82.81506405555555]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0049.JPG,57,91,108,56,[],[],[],[],"[Latitude=39.64438138888889, Longitude=-82.81506405555555, BrightnessTotal=0.6390908815365931, exposureTime=0.001929, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6602309732026144, SaturationTotalGreen=0.6527196725490195, SaturationTotalBlue=0.36356834248366016, time=0.6181597222222223, GreenIndex=71.871376, LAI=0.014234666666666666, Utility=582.1061262930234]"
33,8,"[39.64480672222222, -82.8175731111111]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0017.JPG,114,30,52,110,[],[],[],[],"[Latitude=39.64480672222222, Longitude=-82.8175731111111, BrightnessTotal=0.6178242084578479, exposureTime=0.001827, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6604332575163399, SaturationTotalGreen=0.6240111637254903, SaturationTotalBlue=0.332566581372549, time=0.6147106481481481, GreenIndex=65.13758933333334, LAI=0.004522666666666667, Utility=527.5810980080838]"
33,9,"[39.64416280555555, -82.81715988888888]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0074.JPG,124,99,88,[],[],[],[],[],"[Latitude=39.64416280555555, Longitude=-82.81715988888888, BrightnessTotal=0.6358888911326673, exposureTime=0.002161, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6581784202614379, SaturationTotalGreen=0.648226898366013, SaturationTotalBlue=0.3756732761437908, time=0.621087962962963, GreenIndex=67.01567466666667, LAI=0.04704, Utility=542.7881996168062]"
33,10,"[39.644382444444446, -82.81819983333332]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0064.JPG,78,105,90,118,[],[],[],[],"[Latitude=39.644382444444446, Longitude=-82.81819983333332, BrightnessTotal=0.6279014247977985, exposureTime=0.002197, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6379710408496732, SaturationTotalGreen=0.6441569395424837, SaturationTotalBlue=0.37277240326797384, time=0.6199768518518518, GreenIndex=70.845408, LAI=0.061802666666666665, Utility=573.7979519645427]"
33,11,"[39.644807416666666, -82.81652869444444]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0012.JPG,16,96,20,106,[],[],[],[],"[Latitude=39.644807416666666, Longitude=-82.81652869444444, BrightnessTotal=0.6463590412193733, exposureTime=0.002684, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6563548901960784, SaturationTotalGreen=0.6614128761437909, SaturationTotalBlue=0.41421609869281045, time=0.6141550925925926, GreenIndex=64.37207466666666, LAI=0.02942933333333333, Utility=521.3843127595425]"
33,12,"[39.64555186111111, -82.81683497222222]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0097.JPG,5,46,[],39,[],[],[],[],"[Latitude=39.64555186111111, Longitude=-82.81683497222222, BrightnessTotal=0.6532158695956621, exposureTime=0.004208, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6426023228758171, SaturationTotalGreen=0.6749038846405229, SaturationTotalBlue=0.4274712836601307, time=0.6285763888888889, GreenIndex=71.32853866666666, LAI=0.024682666666666665, Utility=577.7098928258206]"
33,13,"[39.64437927777778, -82.81569533333332]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0052.JPG,75,93,54,101,[],[],[],[],"[Latitude=39.64437927777778, Longitude=-82.81569533333332, BrightnessTotal=0.6303343431125962, exposureTime=0.001982, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6501786117647059, SaturationTotalGreen=0.6437481241830066, SaturationTotalBlue=0.36550667908496737, time=0.6185416666666667, GreenIndex=69.37114666666666, LAI=0.018922666666666667, Utility=561.8609414556898]"
33,14,"[39.644166, -82.8184046111111]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0068.JPG,131,118,78,[],[],[],[],[],"[Latitude=39.644166, Longitude=-82.8184046111111, BrightnessTotal=0.6383416461968916, exposureTime=0.002475, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6540054718954249, SaturationTotalGreen=0.6516635091503268, SaturationTotalBlue=0.40137693006535946, time=0.6204513888888888, GreenIndex=63.276949333333334, LAI=0.03541866666666667, Utility=512.5154848291924]"
33,15,"[39.64437733333333, -82.81778408333334]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0062.JPG,105,87,40,48,[],[],[],[],"[Latitude=39.64437733333333, Longitude=-82.81778408333334, BrightnessTotal=0.6411632318572783, exposureTime=0.002461, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6494608539215686, SaturationTotalGreen=0.6568282748366013, SaturationTotalBlue=0.40806352058823525, time=0.6197453703703704, GreenIndex=65.35439466666666, LAI=0.042768, Utility=529.3371465716937]"
33,16,"[39.644803277777775, -82.81673722222222]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0013.JPG,61,11,39,70,[],[],[],[],"[Latitude=39.644803277777775, Longitude=-82.81673722222222, BrightnessTotal=0.6353198473137571, exposureTime=0.002613, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6472252352941177, SaturationTotalGreen=0.6496339006535947, SaturationTotalBlue=0.4032507807189542, time=0.6142939814814815, GreenIndex=63.462064, LAI=0.029984, Utility=514.0152565978054]"
33,17,"[39.64416380555556, -82.8179878611111]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0070.JPG,118,48,105,[],[],[],[],[],"[Latitude=39.64416380555556, Longitude=-82.8179878611111, BrightnessTotal=0.6280746136589206, exposureTime=0.001971, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6510871584967319, SaturationTotalGreen=0.6405657735294117, SaturationTotalBlue=0.3593313267973856, time=0.6206597222222222, GreenIndex=69.08453333333334, LAI=0.024954666666666667, Utility=559.5397194088152]"
33,18,"[39.64512888888889, -82.81475613888888]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0111.JPG,67,[],55,51,[],[],[],[],"[Latitude=39.64512888888889, Longitude=-82.81475613888888, BrightnessTotal=0.659866493302237, exposureTime=0.002409, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6891703297385622, SaturationTotalGreen=0.6670789156862744, SaturationTotalBlue=0.44504473529411764, time=0.6309722222222223, GreenIndex=50.99496, LAI=0.012581333333333333, Utility=413.0657607207787]"
33,19,"[39.644701194444444, -82.81725672222221]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0118.JPG,31,109,25,88,[],[],[],[],"[Latitude=39.644701194444444, Longitude=-82.81725672222221, BrightnessTotal=0.6559511112955873, exposureTime=0.002245, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6834988535947712, SaturationTotalGreen=0.6665811839869281, SaturationTotalBlue=0.3957748862745098, time=0.6322106481481482, GreenIndex=64.78570666666667, LAI=0.009642666666666667, Utility=524.7309810685136]"
33,20,"[39.645129583333336, -82.81642116666666]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0107.JPG,39,113,46,11,[],[],[],[],"[Latitude=39.645129583333336, Longitude=-82.81642116666666, BrightnessTotal=0.6564026611534295, exposureTime=0.002422, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6779264209150327, SaturationTotalGreen=0.6683864558823529, SaturationTotalBlue=0.409572941503268, time=0.6302893518518519, GreenIndex=63.59789333333333, LAI=0.037184, Utility=515.1134626728586]"
33,21,"[39.64555872222222, -82.81559177777777]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0094.JPG,81,62,[],34,[],[],[],[],"[Latitude=39.64555872222222, Longitude=-82.81559177777777, BrightnessTotal=0.6550980448109537, exposureTime=0.006777, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6501340277777777, SaturationTotalGreen=0.6729755232026143, SaturationTotalBlue=0.45918372581699346, time=0.6280787037037037, GreenIndex=60.3492, LAI=0.015664, Utility=488.80879363026037]"
33,22,"[39.64416436111111, -82.81673994444444]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0076.JPG,99,26,84,[],[],[],[],[],"[Latitude=39.64416436111111, Longitude=-82.81673994444444, BrightnessTotal=0.6499864962268015, exposureTime=0.001929, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6848513950980392, SaturationTotalGreen=0.6589952924836602, SaturationTotalBlue=0.371095281372549, time=0.6213194444444444, GreenIndex=66.896544, LAI=0.008245333333333334, Utility=541.824149899342]"
33,23,"[39.64480205555555, -82.81548530555555]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0007.JPG,58,72,34,129,[],[],[],[],"[Latitude=39.64480205555555, Longitude=-82.81548530555555, BrightnessTotal=0.6393551563498464, exposureTime=0.002294, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6609904669934641, SaturationTotalGreen=0.6508698375816994, SaturationTotalBlue=0.3976159513071895, time=0.6136111111111111, GreenIndex=61.989264, LAI=0.026496, Utility=502.0900349757304]"
33,24,"[39.64459083333333, -82.81632630555555]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0034.JPG,106,83,96,60,[],[],[],[],"[Latitude=39.64459083333333, Longitude=-82.81632630555555, BrightnessTotal=0.6430258135681939, exposureTime=0.002357, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6484516127450981, SaturationTotalGreen=0.6601469058823529, SaturationTotalBlue=0.4023939052287582, time=0.616550925925926, GreenIndex=68.70085333333333, LAI=0.06584, Utility=556.4345132362702]"
33,25,"[39.64512825, -82.81725344444445]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0105.JPG,52,39,5,128,[],[],[],[],"[Latitude=39.64512825, Longitude=-82.81725344444445, BrightnessTotal=0.6753481977751287, exposureTime=0.002221, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6956601418300654, SaturationTotalGreen=0.6889707088235294, SaturationTotalBlue=0.41053402647058823, time=0.6299421296296296, GreenIndex=69.290528, LAI=0.011210666666666667, Utility=561.2085049949623]"
33,26,"[39.64416577777778, -82.81652283333334]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0077.JPG,22,33,103,[],[],[],[],[],"[Latitude=39.64416577777778, Longitude=-82.81652283333334, BrightnessTotal=0.651382726783215, exposureTime=0.001993, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6782828555555556, SaturationTotalGreen=0.6632753016339868, SaturationTotalBlue=0.37236676470588237, time=0.6214236111111111, GreenIndex=70.428064, LAI=0.013312, Utility=570.4194623553038]"
33,27,"[39.644700666666665, -82.81642122222222]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0116.JPG,109,116,20,60,[],[],[],[],"[Latitude=39.644700666666665, Longitude=-82.81642122222222, BrightnessTotal=0.6466079793997475, exposureTime=0.002422, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6618984009803921, SaturationTotalGreen=0.661179904248366, SaturationTotalBlue=0.3918417091503268, time=0.631875, GreenIndex=68.49619733333333, LAI=0.015749333333333334, Utility=554.7750168201287]"
33,28,"[39.64528172222222, -82.81491491666667]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0133.JPG,39,[],127,42,[],[],[],[],"[Latitude=39.64528172222222, Longitude=-82.81491491666667, BrightnessTotal=0.6391847631916666, exposureTime=0.002197, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6721016362745098, SaturationTotalGreen=0.6466744062091503, SaturationTotalBlue=0.3971355774509804, time=0.635, GreenIndex=57.19684266666667, LAI=0.017466666666666665, Utility=463.28158811802564]"
33,29,"[39.644808805555556, -82.81840591666666]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0021.JPG,121,111,126,50,[],[],[],[],"[Latitude=39.644808805555556, Longitude=-82.81840591666666, BrightnessTotal=0.6304039695575976, exposureTime=0.002515, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6498139424836601, SaturationTotalGreen=0.6425643379084968, SaturationTotalBlue=0.3899226699346405, time=0.6151273148148149, GreenIndex=62.668848, LAI=0.040336, Utility=507.59205640941457]"
33,30,"[39.64480836111111, -82.81735711111111]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0016.JPG,8,128,25,43,[],[],[],[],"[Latitude=39.64480836111111, Longitude=-82.81735711111111, BrightnessTotal=0.6415919561330781, exposureTime=0.002245, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6689651382352941, SaturationTotalGreen=0.6524852993464052, SaturationTotalBlue=0.3758317408496732, time=0.6146064814814814, GreenIndex=66.41134933333333, LAI=0.013786666666666666, Utility=537.8961883542553]"
33,31,"[39.64470080555556, -82.81767072222222]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0119.JPG,123,19,52,87,[],[],[],[],"[Latitude=39.64470080555556, Longitude=-82.81767072222222, BrightnessTotal=0.6439083865285267, exposureTime=0.002025, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6773353251633987, SaturationTotalGreen=0.6526021401960784, SaturationTotalBlue=0.37888364379084966, time=0.6323726851851852, GreenIndex=63.569376, LAI=0.008133333333333333, Utility=514.8815311138868]"
33,32,"[39.644376083333334, -82.81424497222221]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0045.JPG,97,[],77,2,[],[],[],[],"[Latitude=39.644376083333334, Longitude=-82.81424497222221, BrightnessTotal=0.6592315612773644, exposureTime=0.002307, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6769751401960784, SaturationTotalGreen=0.6711733183006535, SaturationTotalBlue=0.43487321862745093, time=0.6176967592592593, GreenIndex=58.82328, LAI=0.02776, Utility=476.4549536937309]"
33,33,"[39.64416355555556, -82.81632530555555]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0078.JPG,26,95,60,[],[],[],[],[],"[Latitude=39.64416355555556, Longitude=-82.81632530555555, BrightnessTotal=0.6496668646863569, exposureTime=0.002004, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6781839071895425, SaturationTotalGreen=0.6609783748366013, SaturationTotalBlue=0.3704215820261438, time=0.6215740740740741, GreenIndex=69.80448, LAI=0.010378666666666666, Utility=565.3700979998107]"
33,34,"[39.6451285, -82.81558799999999]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0109.JPG,113,67,21,58,[],[],[],[],"[Latitude=39.6451285, Longitude=-82.81558799999999, BrightnessTotal=0.6528040640356052, exposureTime=0.002127, xResolution=4000, yResolution=3000, SaturationTotalRed=0.678077787254902, SaturationTotalGreen=0.6642118712418301, SaturationTotalBlue=0.39277088366013074, time=0.630625, GreenIndex=65.73121066666667, LAI=0.025733333333333334, Utility=532.3869768372546]"
33,35,"[39.645126833333336, -82.81808736111111]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0103.JPG,126,52,79,36,[],[],[],[],"[Latitude=39.645126833333336, Longitude=-82.81808736111111, BrightnessTotal=0.6797999849411573, exposureTime=0.002383, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6995777784313726, SaturationTotalGreen=0.6933537535947712, SaturationTotalBlue=0.4199000166666667, time=0.6295833333333334, GreenIndex=68.14175466666667, LAI=0.004762666666666667, Utility=551.9070059231053]"
33,36,"[39.64480897222222, -82.81798452777777]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0019.JPG,111,114,35,132,[],[],[],[],"[Latitude=39.64480897222222, Longitude=-82.81798452777777, BrightnessTotal=0.641761993501808, exposureTime=0.001847, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6848263735294118, SaturationTotalGreen=0.6482853539215687, SaturationTotalBlue=0.35195431928104576, time=0.6149189814814815, GreenIndex=66.33701333333333, LAI=0.002677333333333333, Utility=537.29413203021]"
33,37,"[39.644274805555554, -82.81850730555556]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0122.JPG,[],125,50,[],[],[],[],[],"[Latitude=39.644274805555554, Longitude=-82.81850730555556, BrightnessTotal=0.6574035248483007, exposureTime=0.002422, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6806689875816994, SaturationTotalGreen=0.6691084718954248, SaturationTotalBlue=0.4050539464052288, time=0.6328819444444445, GreenIndex=64.43195733333333, LAI=0.006037333333333333, Utility=521.8666132504037]"
33,38,"[39.64458925, -82.81715811111111]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0030.JPG,43,44,128,88,[],[],[],[],"[Latitude=39.64458925, Longitude=-82.81715811111111, BrightnessTotal=0.6362833567498677, exposureTime=0.002138, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6609504973856208, SaturationTotalGreen=0.6475482104575164, SaturationTotalBlue=0.380114318627451, time=0.6161342592592592, GreenIndex=64.83599466666666, LAI=0.021477333333333334, Utility=525.1398335593377]"
33,39,"[39.645128944444444, -82.81684008333333]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0106.JPG,25,20,12,61,[],[],[],[],"[Latitude=39.645128944444444, Longitude=-82.81684008333333, BrightnessTotal=0.6343037802503393, exposureTime=0.002047, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6703396349673203, SaturationTotalGreen=0.6423844633986928, SaturationTotalBlue=0.36177944901960785, time=0.6301041666666667, GreenIndex=64.49987733333333, LAI=0.009088, Utility=522.4158110517257]"
33,40,"[39.64459163888889, -82.81778244444445]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0027.JPG,132,110,114,15,[],[],[],[],"[Latitude=39.64459163888889, Longitude=-82.81778244444445, BrightnessTotal=0.6495759280356156, exposureTime=0.00207, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6738831807189543, SaturationTotalGreen=0.6616145640522876, SaturationTotalBlue=0.3841001777777778, time=0.6158217592592593, GreenIndex=67.70870933333333, LAI=0.018576, Utility=548.4013054563142]"
33,41,"[39.644380749999996, -82.81611105555555]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0054.JPG,60,75,83,95,[],[],[],[],"[Latitude=39.644380749999996, Longitude=-82.81611105555555, BrightnessTotal=0.6475245873025427, exposureTime=0.002209, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6678822075163399, SaturationTotalGreen=0.6600984562091503, SaturationTotalBlue=0.3966147114379085, time=0.6187731481481481, GreenIndex=65.20230933333333, LAI=0.016666666666666666, Utility=528.1060812915582]"
33,42,"[39.64480291666666, -82.81486872222222]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0004.JPG,59,85,18,82,[],[],[],[],"[Latitude=39.64480291666666, Longitude=-82.81486872222222, BrightnessTotal=0.6507848414794203, exposureTime=0.002713, xResolution=4000, yResolution=3000, SaturationTotalRed=0.664500362745098, SaturationTotalGreen=0.6633226683006536, SaturationTotalBlue=0.43836045686274505, time=0.6132523148148148, GreenIndex=57.065168, LAI=0.029509333333333332, Utility=462.2196072203728]"
33,43,"[39.644590111111114, -82.8173653611111]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0029.JPG,110,38,30,94,[],[],[],[],"[Latitude=39.644590111111114, Longitude=-82.8173653611111, BrightnessTotal=0.6499315871188076, exposureTime=0.002435, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6685959924836601, SaturationTotalGreen=0.6626236774509804, SaturationTotalBlue=0.4073161395424837, time=0.6160300925925926, GreenIndex=63.61572266666667, LAI=0.022197333333333333, Utility=515.2598412581833]"
